hash,params,tflite_file,tflite_bytes,status
21441e79b8e2987920db18e3db6dbe26,6773642,21441e79b8e2987920db18e3db6dbe26.tflite,7038080,converted
886abf4ac14e23ff82b11794328a3547,22454154,886abf4ac14e23ff82b11794328a3547.tflite,22820752,converted
ced73e7c7eb9feede7cbb95e3747a3f8,2885547,ced73e7c7eb9feede7cbb95e3747a3f8.tflite,3037360,converted
71485c6997c3c684e23aae3ab1bb18a2,7125898,71485c6997c3c684e23aae3ab1bb18a2.tflite,7392176,converted
8102312b0011e58ab79d3bc6b74b6c05,4896138,8102312b0011e58ab79d3bc6b74b6c05.tflite,5204728,converted
53c2caa74426879d33f892af2b4149c3,30547850,53c2caa74426879d33f892af2b4149c3.tflite,30916712,converted
0ace73d4e8bea738c3d1acdf72de0c3a,31426954,0ace73d4e8bea738c3d1acdf72de0c3a.tflite,31854368,converted
bacbce1769dfc8fae89fc31c6f525d2b,22454154,bacbce1769dfc8fae89fc31c6f525d2b.tflite,22820680,converted
79e5e51f9c2ba884e37a1419b50108f4,1238922,79e5e51f9c2ba884e37a1419b50108f4.tflite,1381728,converted
eacca41810928075c5520412678e1d6f,4095114,eacca41810928075c5520412678e1d6f.tflite,4271536,converted
57c7dedb40b94aab13305268fd0327d7,3918986,57c7dedb40b94aab13305268fd0327d7.tflite,4095656,converted
ecc70329e3c8132ededb3e614c99459c,6246794,ecc70329e3c8132ededb3e614c99459c.tflite,6450128,converted
971ac24547267da23e12018371b49874,5807242,971ac24547267da23e12018371b49874.tflite,5981568,converted
d00cb2ba1a0856ac5d8cd5ed7ecf5d31,2118026,d00cb2ba1a0856ac5d8cd5ed7ecf5d31.tflite,2323952,converted
d0f44e2dbf36429f1fe1ce50dc8eeed4,7125898,d0f44e2dbf36429f1fe1ce50dc8eeed4.tflite,7392176,converted
1285fc826d8c65dc92f132f21565d83e,38090122,1285fc826d8c65dc92f132f21565d83e.tflite,38398168,converted
eb7e2ac6e1c5b3218d8ea1e9f8cc1b33,2294154,eb7e2ac6e1c5b3218d8ea1e9f8cc1b33.tflite,2495584,converted
bd831fe4ed1f03d55d931dea19d4a7c0,21411210,bd831fe4ed1f03d55d931dea19d4a7c0.tflite,21721744,converted
ee8de2d839492318ca5e2c8a9cdbfa4e,12110730,ee8de2d839492318ca5e2c8a9cdbfa4e.tflite,12363112,converted
e712e30e0a5c50fb6df76f10c96b8252,6510218,e712e30e0a5c50fb6df76f10c96b8252.tflite,6742808,converted
9a2b900056c9c0337a844227bd7e339b,4709258,9a2b900056c9c0337a844227bd7e339b.tflite,4973696,converted
3e6c1688fb2a00a3dc08d0ac7a6dc961,13153674,3e6c1688fb2a00a3dc08d0ac7a6dc961.tflite,13464208,converted
8b2e434cce492e217d6e82c44a6de814,1415050,8b2e434cce492e217d6e82c44a6de814.tflite,1560120,converted
016a8156059966556e79d93d1c1ace0a,2800487,016a8156059966556e79d93d1c1ace0a.tflite,2931528,converted
af5a3a68e1353171ac670fe843660132,22290314,af5a3a68e1353171ac670fe843660132.tflite,22659320,converted
6367d1292d5085b2c68ed7c27f97928a,4006282,6367d1292d5085b2c68ed7c27f97928a.tflite,4209864,converted
9e13d13f68bf5ce313b5847654d0f02b,1327754,9e13d13f68bf5ce313b5847654d0f02b.tflite,1445728,converted
b0af3f069c5cb289a89d7bccd621845e,14032778,b0af3f069c5cb289a89d7bccd621845e.tflite,14401712,converted
94bd326911f061808bc2197d97760da8,6070666,94bd326911f061808bc2197d97760da8.tflite,6274320,converted
72ca27bfb1b218686ba027508d5fee83,21575050,72ca27bfb1b218686ba027508d5fee83.tflite,21883240,converted
bc1b9abe00d344cc7b6bc5d24e176b83,2776713,bc1b9abe00d344cc7b6bc5d24e176b83.tflite,2908776,converted
eae2760c635ecba5f24e74377fa3dc07,3662956,eae2760c635ecba5f24e74377fa3dc07.tflite,3813584,converted
02c17e732f082022a8bba0a62c6519a0,13153674,02c17e732f082022a8bba0a62c6519a0.tflite,13464136,converted
cb6ef5912869f5940f7bafd89949a46e,14196618,cb6ef5912869f5940f7bafd89949a46e.tflite,14563144,converted
b8c0df1967a82ca4f0be3e88cf2efbb6,10199434,b8c0df1967a82ca4f0be3e88cf2efbb6.tflite,10400896,converted
626d264142ff0a011c9d1a5cac11b109,2271418,626d264142ff0a011c9d1a5cac11b109.tflite,2444504,converted
a293c4916be4760f28af550f784e4062,21247370,a293c4916be4760f28af550f784e4062.tflite,21558048,converted
11f2e9e8dbc0f211fde593054d04225a,31754634,11f2e9e8dbc0f211fde593054d04225a.tflite,32177368,converted
d5d6397dc8e7a07441d565662a61bef3,1069340,d5d6397dc8e7a07441d565662a61bef3.tflite,1221432,converted
aa772a6fabdf214d071700d5de36eaac,2632240,aa772a6fabdf214d071700d5de36eaac.tflite,2803656,converted
2796f1f6b3bc126233b45ddecb92ff18,1988123,2796f1f6b3bc126233b45ddecb92ff18.tflite,2141448,converted
d9461391e61ceeac5a11a12c9d9f6aac,834101,d9461391e61ceeac5a11a12c9d9f6aac.tflite,944704,converted
c4efdf77a43e8d3bd8b92e416b79109e,2782644,c4efdf77a43e8d3bd8b92e416b79109e.tflite,2913520,converted
39c4afd24c18527c27e3bd4920c0187c,3479434,39c4afd24c18527c27e3bd4920c0187c.tflite,3624504,converted
f68de672564ddefc30c9366e5aae1bfe,23333258,f68de672564ddefc30c9366e5aae1bfe.tflite,23758256,converted
df564abc783e4942e2f9492cb8173572,28789642,df564abc783e4942e2f9492cb8173572.tflite,29041624,converted
3815e523ba8e903fe12d81ee2b05a41a,3742858,3815e523ba8e903fe12d81ee2b05a41a.tflite,3917184,converted
9f1b49c2d168104d28574ec7edb58dc3,3643999,9f1b49c2d168104d28574ec7edb58dc3.tflite,3795296,converted
b6cfe6189f05c33821cb9d0df417a8fc,14032778,b6cfe6189f05c33821cb9d0df417a8fc.tflite,14401712,converted
a34528859efd28c7a2315dbd876f6678,5807242,a34528859efd28c7a2315dbd876f6678.tflite,5981568,converted
6b192a4af83fb8eef7b3f3e7d576a87c,1941898,6b192a4af83fb8eef7b3f3e7d576a87c.tflite,2143608,converted
03c0143660099a77958ebe78355f2044,3365952,03c0143660099a77958ebe78355f2044.tflite,3538472,converted
d3243ccd0b1e6299d112fa92364f0bdd,7125898,d3243ccd0b1e6299d112fa92364f0bdd.tflite,7392176,converted
